STATE,ZIP,COUNTYNAME,,STCOUNTYFP,CLASSFP
AL,35976,Marshall County,,1095,H1
AL,35087,Marshall County,,1095,H1
AL,35975,Marshall County,,1095,H1
AL,35754,Marshall County,,1095,H1
AL,35747,Marshall County,,1095,H1
AL,35755,Marshall County,,1095,H1
AL,35962,Marshall County,,1095,H1
AL,35956,Marshall County,,1095,H1
AL,35964,Marshall County,,1095,H1
AL,35175,Marshall County,,1095,H1
AL,35760,Marshall County,,1095,H1
AL,35776,Marshall County,,1095,H1
AL,35957,Marshall County,,1095,H1
AL,35980,Marshall County,,1095,H1
AL,35769,Marshall County,,1095,H1
AL,35951,Marshall County,,1095,H1
AL,35950,Marshall County,,1095,H1
AL,35952,Marshall County,,1095,H1
AL,36688,Mobile County,,1097,H1
AL,36505,Mobile County,,1097,H1
AL,36618,Mobile County,,1097,H1
AL,36608,Mobile County,,1097,H1
AL,36611,Mobile County,,1097,H1
AL,36602,Mobile County,,1097,H1
AL,36590,Mobile County,,1097,H1
AL,36670,Mobile County,,1097,H1
AL,36560,Mobile County,,1097,H1
AL,36521,Mobile County,,1097,H1
AL,36575,Mobile County,,1097,H1
AL,36544,Mobile County,,1097,H1
AL,36619,Mobile County,,1097,H1
AL,36652,Mobile County,,1097,H1
AL,36685,Mobile County,,1097,H1
AL,36528,Mobile County,,1097,H1
AL,36522,Mobile County,,1097,H1
AL,36525,Mobile County,,1097,H1
AL,36571,Mobile County,,1097,H1
AL,36572,Mobile County,,1097,H1
AL,36582,Mobile County,,1097,H1
AL,36603,Mobile County,,1097,H1
AL,36606,Mobile County,,1097,H1
AL,36689,Mobile County,,1097,H1
AL,36644,Mobile County,,1097,H1
AL,36675,Mobile County,,1097,H1
AL,36523,Mobile County,,1097,H1
AL,36604,Mobile County,,1097,H1
AL,36695,Mobile County,,1097,H1
AL,36587,Mobile County,,1097,H1
AL,36617,Mobile County,,1097,H1
AL,36691,Mobile County,,1097,H1
AL,36509,Mobile County,,1097,H1
AL,36640,Mobile County,,1097,H1
AL,36663,Mobile County,,1097,H1
AL,36512,Mobile County,,1097,H1
AL,36612,Mobile County,,1097,H1
AL,36693,Mobile County,,1097,H1
AL,36601,Mobile County,,1097,H1
AL,36660,Mobile County,,1097,H1
AL,36568,Mobile County,,1097,H1
AL,36605,Mobile County,,1097,H1
AL,36671,Mobile County,,1097,H1
AL,36609,Mobile County,,1097,H1
AL,36616,Mobile County,,1097,H1
AL,36541,Mobile County,,1097,H1
AL,36610,Mobile County,,1097,H1
AL,36607,Mobile County,,1097,H1
AL,36613,Mobile County,,1097,H1
AL,36615,Mobile County,,1097,H1
AL,36633,Mobile County,,1097,H1
AL,36033,Monroe County,,1099,H1
AL,36481,Monroe County,,1099,H1
AL,36460,Monroe County,,1099,H1
AL,36444,Monroe County,,1099,H1
AL,36751,Monroe County,,1099,H1
AL,36401,Monroe County,,1099,H1
AL,36470,Monroe County,,1099,H1
AL,36482,Monroe County,,1099,H1
AL,36471,Monroe County,,1099,H1
AL,36502,Monroe County,,1099,H1
AL,36480,Monroe County,,1099,H1
AL,36768,Monroe County,,1099,H1
AL,36445,Monroe County,,1099,H1
AL,36425,Monroe County,,1099,H1
AL,36726,Monroe County,,1099,H1
AL,36475,Monroe County,,1099,H1
AL,36439,Monroe County,,1099,H1
AL,36458,Monroe County,,1099,H1
AL,36105,Montgomery County,,1101,H1
AL,36117,Montgomery County,,1101,H1
AL,36069,Montgomery County,,1101,H1
AL,36124,Montgomery County,,1101,H1
AL,36118,Montgomery County,,1101,H1
AL,36029,Montgomery County,,1101,H1
AL,36054,Montgomery County,,1101,H1
AL,36065,Montgomery County,,1101,H1
AL,36106,Montgomery County,,1101,H1
AL,36064,Montgomery County,,1101,H1
AL,36110,Montgomery County,,1101,H1
AL,36036,Montgomery County,,1101,H1
AL,36119,Montgomery County,,1101,H1
AL,36116,Montgomery County,,1101,H1
AL,36041,Montgomery County,,1101,H1
AL,36130,Montgomery County,,1101,H1
AL,36109,Montgomery County,,1101,H1
AL,36113,Montgomery County,,1101,H1
AL,36123,Montgomery County,,1101,H1
AL,36111,Montgomery County,,1101,H1
AL,36101,Montgomery County,,1101,H1
AL,36102,Montgomery County,,1101,H1
AL,36121,Montgomery County,,1101,H1
AL,36052,Montgomery County,,1101,H1
AL,36104,Montgomery County,,1101,H1
AL,36043,Montgomery County,,1101,H1
AL,36013,Montgomery County,,1101,H1
AL,36047,Montgomery County,,1101,H1
AL,36057,Montgomery County,,1101,H1
AL,36107,Montgomery County,,1101,H1
AL,36125,Montgomery County,,1101,H1
AL,36046,Montgomery County,,1101,H1
AL,36120,Montgomery County,,1101,H1
AL,36103,Montgomery County,,1101,H1
AL,36114,Montgomery County,,1101,H1
AL,36112,Montgomery County,,1101,H1
AL,36108,Montgomery County,,1101,H1
AL,36115,Montgomery County,,1101,H1
AL,36131,Montgomery County,,1101,H1
AL,35601,Morgan County,,1103,H1
AL,35622,Morgan County,,1103,H1
AL,35754,Morgan County,,1103,H1
AL,35603,Morgan County,,1103,H1
AL,35175,Morgan County,,1103,H1
AL,35087,Morgan County,,1103,H1
AL,35602,Morgan County,,1103,H1
AL,35673,Morgan County,,1103,H1
AL,35775,Morgan County,,1103,H1
AL,35019,Morgan County,,1103,H1
AL,35016,Morgan County,,1103,H1
AL,35670,Morgan County,,1103,H1
AL,35640,Morgan County,,1103,H1
AL,35621,Morgan County,,1103,H1
AL,35619,Morgan County,,1103,H1
AL,35179,Morgan County,,1103,H1
AL,36773,Perry County,,1105,H1
AL,36756,Perry County,,1105,H1
AL,36786,Perry County,,1105,H1
AL,35042,Perry County,,1105,H1
AL,36765,Perry County,,1105,H1
AL,36701,Perry County,,1105,H1
AL,36728,Perry County,,1105,H1
AL,36759,Perry County,,1105,H1
AL,35466,Pickens County,,1107,H1
AL,35461,Pickens County,,1107,H1
AL,35481,Pickens County,,1107,H1
AL,35442,Pickens County,,1107,H1
AL,35555,Pickens County,,1107,H1
AL,35574,Pickens County,,1107,H1
AL,35447,Pickens County,,1107,H1
AL,35471,Pickens County,,1107,H1
AL,35576,Pickens County,,1107,H1
AL,36005,Pike County,,1109,H1
AL,36082,Pike County,,1109,H1
AL,36010,Pike County,,1109,H1
AL,36079,Pike County,,1109,H1
AL,36081,Pike County,,1109,H1
AL,36035,Pike County,,1109,H1
AL,36034,Pike County,,1109,H1
AL,36049,Pike County,,1109,H1
AL,36264,Randolph County,,1111,H1
AL,36276,Randolph County,,1111,H1
AL,36280,Randolph County,,1111,H1
AL,36258,Randolph County,,1111,H1
AL,36274,Randolph County,,1111,H1
AL,36278,Randolph County,,1111,H1
AL,36266,Randolph County,,1111,H1
AL,36263,Randolph County,,1111,H1
AL,36804,Russell County,,1113,H1
AL,36860,Russell County,,1113,H1
AL,36871,Russell County,,1113,H1
AL,36869,Russell County,,1113,H1
AL,36867,Russell County,,1113,H1
AL,36875,Russell County,,1113,H1
AL,36858,Russell County,,1113,H1
AL,36027,Russell County,,1113,H1
AL,36877,Russell County,,1113,H1
AL,36870,Russell County,,1113,H1
AL,36856,Russell County,,1113,H1
AL,36851,Russell County,,1113,H1
AL,36868,Russell County,,1113,H1
AL,36874,Russell County,,1113,H1
AL,35054,St. Clair County,,1115,H1
AL,35094,St. Clair County,,1115,H1
AL,35135,St. Clair County,,1115,H1
AL,35972,St. Clair County,,1115,H1
AL,35182,St. Clair County,,1115,H1
AL,35178,St. Clair County,,1115,H1
AL,35120,St. Clair County,,1115,H1
AL,35004,St. Clair County,,1115,H1
AL,35131,St. Clair County,,1115,H1
AL,35146,St. Clair County,,1115,H1
AL,35052,St. Clair County,,1115,H1
AL,35987,St. Clair County,,1115,H1
AL,35121,St. Clair County,,1115,H1
AL,35125,St. Clair County,,1115,H1
AL,35906,St. Clair County,,1115,H1
AL,35133,St. Clair County,,1115,H1
AL,35903,St. Clair County,,1115,H1
AL,35173,St. Clair County,,1115,H1
AL,35112,St. Clair County,,1115,H1
AL,35128,St. Clair County,,1115,H1
AL,35953,St. Clair County,,1115,H1
AL,35124,Shelby County,,1117,H1
AL,35051,Shelby County,,1117,H1
AL,35078,Shelby County,,1117,H1
AL,35143,Shelby County,,1117,H1
AL,35178,Shelby County,,1117,H1
AL,35128,Shelby County,,1117,H1
AL,35187,Shelby County,,1117,H1
AL,35035,Shelby County,,1117,H1
AL,35043,Shelby County,,1117,H1
AL,35114,Shelby County,,1117,H1
AL,35007,Shelby County,,1117,H1
AL,35242,Shelby County,,1117,H1
AL,35094,Shelby County,,1117,H1
AL,35216,Shelby County,,1117,H1
AL,35243,Shelby County,,1117,H1
AL,35115,Shelby County,,1117,H1
AL,35040,Shelby County,,1117,H1
AL,35244,Shelby County,,1117,H1
AL,35022,Shelby County,,1117,H1
AL,35080,Shelby County,,1117,H1
AL,35238,Shelby County,,1117,H1
AL,35147,Shelby County,,1117,H1
AL,35137,Shelby County,,1117,H1
AL,35185,Shelby County,,1117,H1
AL,35186,Shelby County,,1117,H1
AL,35176,Shelby County,,1117,H1
AL,35442,Sumter County,,1119,H1
AL,35459,Sumter County,,1119,H1
AL,35460,Sumter County,,1119,H1
AL,36912,Sumter County,,1119,H1
AL,35477,Sumter County,,1119,H1
AL,35470,Sumter County,,1119,H1
AL,36907,Sumter County,,1119,H1
AL,36922,Sumter County,,1119,H1
AL,36901,Sumter County,,1119,H1
AL,35464,Sumter County,,1119,H1
AL,36925,Sumter County,,1119,H1
AL,36268,Talladega County,,1121,H1
AL,35151,Talladega County,,1121,H1
AL,36260,Talladega County,,1121,H1
AL,36203,Talladega County,,1121,H1
AL,35044,Talladega County,,1121,H1
AL,35096,Talladega County,,1121,H1
AL,35014,Talladega County,,1121,H1
AL,35150,Talladega County,,1121,H1
AL,35072,Talladega County,,1121,H1
AL,35149,Talladega County,,1121,H1
AL,35032,Talladega County,,1121,H1
AL,35160,Talladega County,,1121,H1
AL,35082,Talladega County,,1121,H1
AL,35089,Tallapoosa County,,1123,H1
AL,36251,Tallapoosa County,,1123,H1
AL,35010,Tallapoosa County,,1123,H1
AL,36850,Tallapoosa County,,1123,H1
AL,36078,Tallapoosa County,,1123,H1
AL,35072,Tallapoosa County,,1123,H1
AL,36256,Tallapoosa County,,1123,H1
AL,36861,Tallapoosa County,,1123,H1
AL,36276,Tallapoosa County,,1123,H1
AL,36849,Tallapoosa County,,1123,H1
AL,36255,Tallapoosa County,,1123,H1
AL,36853,Tallapoosa County,,1123,H1
AL,36866,Tallapoosa County,,1123,H1
AL,36879,Tallapoosa County,,1123,H1
AL,35457,Tuscaloosa County,,1125,H1
AL,35480,Tuscaloosa County,,1125,H1
AL,35468,Tuscaloosa County,,1125,H1
AL,35453,Tuscaloosa County,,1125,H1
AL,35486,Tuscaloosa County,,1125,H1
AL,35444,Tuscaloosa County,,1125,H1
AL,35449,Tuscaloosa County,,1125,H1
AL,35405,Tuscaloosa County,,1125,H1
AL,35456,Tuscaloosa County,,1125,H1
AL,35402,Tuscaloosa County,,1125,H1
AL,35403,Tuscaloosa County,,1125,H1
AL,35466,Tuscaloosa County,,1125,H1
AL,35478,Tuscaloosa County,,1125,H1
AL,35111,Tuscaloosa County,,1125,H1
AL,35474,Tuscaloosa County,,1125,H1
AL,35546,Tuscaloosa County,,1125,H1
AL,35188,Tuscaloosa County,,1125,H1
AL,35452,Tuscaloosa County,,1125,H1
AL,35490,Tuscaloosa County,,1125,H1
AL,35469,Tuscaloosa County,,1125,H1
AL,35579,Tuscaloosa County,,1125,H1
AL,35440,Tuscaloosa County,,1125,H1
AL,35401,Tuscaloosa County,,1125,H1
AL,35475,Tuscaloosa County,,1125,H1
AL,35006,Tuscaloosa County,,1125,H1
AL,35482,Tuscaloosa County,,1125,H1
AL,35463,Tuscaloosa County,,1125,H1
AL,35404,Tuscaloosa County,,1125,H1
AL,35473,Tuscaloosa County,,1125,H1
AL,35476,Tuscaloosa County,,1125,H1
AL,35446,Tuscaloosa County,,1125,H1
AL,35458,Tuscaloosa County,,1125,H1
AL,35184,Tuscaloosa County,,1125,H1
AL,35555,Tuscaloosa County,,1125,H1
AL,35406,Tuscaloosa County,,1125,H1
AL,35407,Tuscaloosa County,,1125,H1
AL,35574,Tuscaloosa County,,1125,H1
AL,35006,Walker County,,1127,H1
AL,35130,Walker County,,1127,H1
AL,35587,Walker County,,1127,H1
AL,35546,Walker County,,1127,H1
AL,35560,Walker County,,1127,H1
AL,35550,Walker County,,1127,H1
AL,35579,Walker County,,1127,H1
AL,35580,Walker County,,1127,H1
AL,35502,Walker County,,1127,H1
AL,35148,Walker County,,1127,H1
AL,35501,Walker County,,1127,H1
AL,35503,Walker County,,1127,H1
AL,35038,Walker County,,1127,H1
AL,35584,Walker County,,1127,H1
AL,35573,Walker County,,1127,H1
AL,35063,Walker County,,1127,H1
AL,35504,Walker County,,1127,H1
AL,35549,Walker County,,1127,H1
AL,35033,Walker County,,1127,H1
AL,35062,Walker County,,1127,H1
AL,35578,Walker County,,1127,H1
AL,35554,Walker County,,1127,H1
AL,36529,Washington County,,1129,H1
AL,36583,Washington County,,1129,H1
AL,36558,Washington County,,1129,H1
AL,36548,Washington County,,1129,H1
AL,36538,Washington County,,1129,H1
AL,36513,Washington County,,1129,H1
AL,36553,Washington County,,1129,H1
AL,36581,Washington County,,1129,H1
AL,36518,Washington County,,1129,H1
AL,36522,Washington County,,1129,H1
AL,36584,Washington County,,1129,H1
AL,36569,Washington County,,1129,H1
AL,36585,Washington County,,1129,H1
AL,36539,Washington County,,1129,H1
AL,36556,Washington County,,1129,H1
AL,36435,Wilcox County,,1131,H1
AL,36722,Wilcox County,,1131,H1
AL,36784,Wilcox County,,1131,H1
AL,36720,Wilcox County,,1131,H1
AL,36769,Wilcox County,,1131,H1
AL,36751,Wilcox County,,1131,H1
AL,36768,Wilcox County,,1131,H1
AL,36741,Wilcox County,,1131,H1
AL,36766,Wilcox County,,1131,H1
AL,36761,Wilcox County,,1131,H1
AL,36726,Wilcox County,,1131,H1
AL,36728,Wilcox County,,1131,H1
AL,36783,Wilcox County,,1131,H1
AL,36753,Wilcox County,,1131,H1
AL,36723,Wilcox County,,1131,H1
AL,35503,Winston County,,1133,H1
AL,35578,Winston County,,1133,H1
AL,35540,Winston County,,1133,H1
AL,35053,Winston County,,1133,H1
AL,35565,Winston County,,1133,H1
AL,35541,Winston County,,1133,H1
AL,35551,Winston County,,1133,H1
AL,35553,Winston County,,1133,H1
AL,35575,Winston County,,1133,H1
AL,35179,Winston County,,1133,H1
AL,35098,Winston County,,1133,H1
AL,35577,Winston County,,1133,H1
AL,35572,Winston County,,1133,H1
AK,99553,Aleutians East Borough,,2013,H1
AK,99583,Aleutians East Borough,,2013,H1
AK,99612,Aleutians East Borough,,2013,H1
AK,99661,Aleutians East Borough,,2013,H1
AK,99571,Aleutians East Borough,,2013,H1
AK,99685,Aleutians West Census Area,,2016,H5
AK,99591,Aleutians West Census Area,,2016,H5
AK,99547,Aleutians West Census Area,,2016,H5
AK,99660,Aleutians West Census Area,,2016,H5
AK,99546,Aleutians West Census Area,,2016,H5
AK,99638,Aleutians West Census Area,,2016,H5
AK,99692,Aleutians West Census Area,,2016,H5
AK,99517,Anchorage Municipality,,2020,H6
AK,99523,Anchorage Municipality,,2020,H6
AK,99520,Anchorage Municipality,,2020,H6
AK,99529,Anchorage Municipality,,2020,H6
AK,99502,Anchorage Municipality,,2020,H6
AK,99516,Anchorage Municipality,,2020,H6
AK,99503,Anchorage Municipality,,2020,H6
AK,99577,Anchorage Municipality,,2020,H6
AK,99587,Anchorage Municipality,,2020,H6
AK,99508,Anchorage Municipality,,2020,H6
AK,99518,Anchorage Municipality,,2020,H6
AK,99567,Anchorage Municipality,,2020,H6
AK,99524,Anchorage Municipality,,2020,H6
AK,99521,Anchorage Municipality,,2020,H6
AK,99530,Anchorage Municipality,,2020,H6
AK,99599,Anchorage Municipality,,2020,H6
AK,99506,Anchorage Municipality,,2020,H6
AK,99540,Anchorage Municipality,,2020,H6
AK,99510,Anchorage Municipality,,2020,H6
AK,99501,Anchorage Municipality,,2020,H6
AK,99505,Anchorage Municipality,,2020,H6
AK,99509,Anchorage Municipality,,2020,H6
AK,99504,Anchorage Municipality,,2020,H6
AK,99519,Anchorage Municipality,,2020,H6
AK,99522,Anchorage Municipality,,2020,H6
AK,99515,Anchorage Municipality,,2020,H6
AK,99507,Anchorage Municipality,,2020,H6
AK,99514,Anchorage Municipality,,2020,H6
AK,99511,Anchorage Municipality,,2020,H6
AK,99513,Anchorage Municipality,,2020,H6
AK,99681,Bethel Census Area,,2050,H5
AK,99621,Bethel Census Area,,2050,H5
AK,99551,Bethel Census Area,,2050,H5
AK,99656,Bethel Census Area,,2050,H5
AK,99557,Bethel Census Area,,2050,H5
AK,99668,Bethel Census Area,,2050,H5
AK,99559,Bethel Census Area,,2050,H5
AK,99575,Bethel Census Area,,2050,H5
AK,99630,Bethel Census Area,,2050,H5
AK,99641,Bethel Census Area,,2050,H5
AK,99614,Bethel Census Area,,2050,H5
AK,99626,Bethel Census Area,,2050,H5
AK,99561,Bethel Census Area,,2050,H5
AK,99637,Bethel Census Area,,2050,H5
AK,99679,Bethel Census Area,,2050,H5
AK,99651,Bethel Census Area,,2050,H5
AK,99609,Bethel Census Area,,2050,H5
AK,99690,Bethel Census Area,,2050,H5
AK,99545,Bethel Census Area,,2050,H5
AK,99607,Bethel Census Area,,2050,H5
AK,99680,Bethel Census Area,,2050,H5
AK,99578,Bethel Census Area,,2050,H5
AK,99634,Bethel Census Area,,2050,H5
AK,99655,Bethel Census Area,,2050,H5
AK,99589,Bethel Census Area,,2050,H5
AK,99622,Bethel Census Area,,2050,H5
AK,99552,Bethel Census Area,,2050,H5
AK,99613,Bristol Bay Borough,,2060,H1
AK,99633,Bristol Bay Borough,,2060,H1
AK,99670,Bristol Bay Borough,,2060,H1
AK,99729,Denali Borough,,2068,H1
AK,99744,Denali Borough,,2068,H1
AK,99743,Denali Borough,,2068,H1
AK,99755,Denali Borough,,2068,H1
AK,99628,Dillingham Census Area,,2070,H5
AK,99576,Dillingham Census Area,,2070,H5
AK,99580,Dillingham Census Area,,2070,H5
AK,99569,Dillingham Census Area,,2070,H5
AK,99636,Dillingham Census Area,,2070,H5
AK,99678,Dillingham Census Area,,2070,H5
AK,99555,Dillingham Census Area,,2070,H5
AK,99707,Fairbanks North Star Borough,,2090,H1
AK,99709,Fairbanks North Star Borough,,2090,H1
AK,99712,Fairbanks North Star Borough,,2090,H1
AK,99714,Fairbanks North Star Borough,,2090,H1
AK,99701,Fairbanks North Star Borough,,2090,H1
AK,99775,Fairbanks North Star Borough,,2090,H1
AK,99790,Fairbanks North Star Borough,,2090,H1
AK,99706,Fairbanks North Star Borough,,2090,H1
AK,99703,Fairbanks North Star Borough,,2090,H1
AK,99705,Fairbanks North Star Borough,,2090,H1
AK,99708,Fairbanks North Star Borough,,2090,H1
AK,99725,Fairbanks North Star Borough,,2090,H1
AK,99702,Fairbanks North Star Borough,,2090,H1
AK,99827,Haines Borough,,2100,H1
AK,99820,Hoonah-Angoon Census Area,,2105,H5
AK,99841,Hoonah-Angoon Census Area,,2105,H5
AK,99829,Hoonah-Angoon Census Area,,2105,H5
AK,99825,Hoonah-Angoon Census Area,,2105,H5
AK,99832,Hoonah-Angoon Census Area,,2105,H5
AK,99826,Hoonah-Angoon Census Area,,2105,H5
AK,99811,Juneau City and Borough,,2110,H6
AK,99801,Juneau City and Borough,,2110,H6
AK,99824,Juneau City and Borough,,2110,H6
AK,99611,Kenai Peninsula Borough,,2122,H1
AK,99556,Kenai Peninsula Borough,,2122,H1
AK,99631,Kenai Peninsula Borough,,2122,H1
AK,99663,Kenai Peninsula Borough,,2122,H1
AK,99568,Kenai Peninsula Borough,,2122,H1
AK,99639,Kenai Peninsula Borough,,2122,H1
AK,99664,Kenai Peninsula Borough,,2122,H1
AK,99682,Kenai Peninsula Borough,,2122,H1
AK,99572,Kenai Peninsula Borough,,2122,H1
AK,99610,Kenai Peninsula Borough,,2122,H1
AK,99605,Kenai Peninsula Borough,,2122,H1
AK,99635,Kenai Peninsula Borough,,2122,H1
AK,99672,Kenai Peninsula Borough,,2122,H1
AK,99669,Kenai Peninsula Borough,,2122,H1
AK,99603,Kenai Peninsula Borough,,2122,H1
AK,99928,Ketchikan Gateway Borough,,2130,H1
AK,99901,Ketchikan Gateway Borough,,2130,H1
AK,99644,Kodiak Island Borough,,2150,H1
AK,99643,Kodiak Island Borough,,2150,H1
AK,99608,Kodiak Island Borough,,2150,H1
AK,99624,Kodiak Island Borough,,2150,H1
AK,99550,Kodiak Island Borough,,2150,H1
AK,99615,Kodiak Island Borough,,2150,H1
AK,99579,Lake and Peninsula Borough,,2164,H1
AK,99565,Lake and Peninsula Borough,,2164,H1
AK,99625,Lake and Peninsula Borough,,2164,H1
AK,99564,Lake and Peninsula Borough,,2164,H1
AK,99549,Lake and Peninsula Borough,,2164,H1
AK,99653,Lake and Peninsula Borough,,2164,H1
AK,99640,Lake and Peninsula Borough,,2164,H1
AK,99649,Lake and Peninsula Borough,,2164,H1
AK,99548,Lake and Peninsula Borough,,2164,H1
AK,99606,Lake and Peninsula Borough,,2164,H1
AK,99647,Lake and Peninsula Borough,,2164,H1
AK,99648,Lake and Peninsula Borough,,2164,H1
AK,99674,Matanuska-Susitna Borough,,2170,H1
AK,99676,Matanuska-Susitna Borough,,2170,H1
AK,99645,Matanuska-Susitna Borough,,2170,H1
AK,99623,Matanuska-Susitna Borough,,2170,H1
AK,99654,Matanuska-Susitna Borough,,2170,H1
AK,99694,Matanuska-Susitna Borough,,2170,H1
AK,99687,Matanuska-Susitna Borough,,2170,H1
AK,99652,Matanuska-Susitna Borough,,2170,H1
AK,99683,Matanuska-Susitna Borough,,2170,H1
AK,99688,Matanuska-Susitna Borough,,2170,H1
AK,99667,Matanuska-Susitna Borough,,2170,H1
AK,99784,Nome Census Area,,2180,H5
AK,99739,Nome Census Area,,2180,H5
AK,99785,Nome Census Area,,2180,H5
AK,99771,Nome Census Area,,2180,H5
AK,99783,Nome Census Area,,2180,H5
AK,99684,Nome Census Area,,2180,H5
AK,99778,Nome Census Area,,2180,H5
AK,99762,Nome Census Area,,2180,H5
AK,99742,Nome Census Area,,2180,H5
AK,99671,Nome Census Area,,2180,H5
AK,99753,Nome Census Area,,2180,H5
AK,99659,Nome Census Area,,2180,H5
AK,99769,Nome Census Area,,2180,H5
AK,99772,Nome Census Area,,2180,H5
AK,99734,North Slope Borough,,2185,H1
AK,99791,North Slope Borough,,2185,H1
AK,99747,North Slope Borough,,2185,H1
AK,99723,North Slope Borough,,2185,H1
AK,99759,North Slope Borough,,2185,H1
AK,99766,North Slope Borough,,2185,H1
AK,99782,North Slope Borough,,2185,H1
AK,99721,North Slope Borough,,2185,H1
